type,id,email,passwordHash,isEmailVerified,userId,balance,currency,accountType,isDefault,status,isoCode,name,maskedCardNumber,cardHolderName,expirationMonth,expirationYear,paymentToken,iban,bankName,swiftCode,userAccountId,paymentMethodId,amount
BANK_ACCOUNT,447f484a-f64a-4b70-98e7-96ed526c41bb,,,,d4adc923-0257-49b4-9aeb-fac84fa36478,,,,true,ACTIVE,,,,,,,,MR7491806008229006500727915,"Paucek, Tillman and Funk",HBWZPMC2T01,,,
BANK_ACCOUNT,cbb34e31-f6a5-42a2-84b3-3cd33e422107,,,,2c01a5ad-cb84-47dc-a159-513c54fecfae,,,,true,ACTIVE,,,,,,,,CY2010552050793PV70B2004T595,"Dooley, Gleason and Mertz",KBVBTKXDYSN,,,
BANK_ACCOUNT,175d3aa3-6219-4ec9-b6b0-566ca4939095,,,,bd485b6c-840a-455a-962f-f34e95accc71,,,,false,ACTIVE,,,,,,,,SI02801609370066221,Homenick - Barton,KXITNUZD,,,
BANK_ACCOUNT,3b4f8899-713a-48c7-8fc8-b77779430145,,,,d683d6b8-b03e-4aee-83c3-d606ce6a1895,,,,true,ACTIVE,,,,,,,,HR3780100349005030023,"Hills, Stark and Strosin",WIDGVNUK,,,
BANK_ACCOUNT,bb1dd88f-56bf-4a2d-a027-4bc9fdefac4e,,,,41b8e739-0d84-4447-9dca-75291eab8cef,,,,true,ACTIVE,,,,,,,,AT652564400588705748,Jakubowski - Gleason,RMSHVI10XXX,,,
BANK_ACCOUNT,ecb9bfa0-70b1-4633-829e-644653e4d483,,,,da8d9b3c-eaa0-420d-a494-3293bb99693b,,,,false,ACTIVE,,,,,,,,SE3902084306008049053099,"Green, VonRueden and Harris",VWPZMLD1YYU,,,
BANK_ACCOUNT,1d020642-5464-4ef8-9b85-575cd3c88c65,,,,70418e97-b2a2-44cd-89db-485f50c21214,,,,false,ACTIVE,,,,,,,,PL54140071646010800305833891,Dietrich and Sons,LSERECM6O1Q,,,
BANK_ACCOUNT,dae2c879-868e-4993-8994-e637e53eaaa6,,,,8302deec-1ef9-45b0-93fd-1e379a3767b2,,,,false,ACTIVE,,,,,,,,BA178201424502738017,Schultz Group,TRKZYERY,,,
BANK_ACCOUNT,dce2086e-9fbd-4c37-872e-3e5a389f770d,,,,54360f3e-8f62-49d6-bb52-e11e89eabbe2,,,,true,ACTIVE,,,,,,,,SE9600501226210200023243,Windler Inc,SJWKKEWVXXX,,,
BANK_ACCOUNT,3b626417-78ca-4ae0-b8be-abb3791cbbec,,,,dac7c25c-1989-474e-99a0-725d4a36ea40,,,,false,ACTIVE,,,,,,,,SK0808204704500102509472,Weber Inc,UMDGSX7TXXX,,,
BANK_ACCOUNT,65c3c5f6-badb-4306-a617-fc92a59e31e2,,,,2c01a5ad-cb84-47dc-a159-513c54fecfae,,,,true,ACTIVE,,,,,,,,PS13WJYB000300908008020010016,"Conn, Stamm and Toy",CCKHMXBMKHE,,,
BANK_ACCOUNT,eb5e09fa-3e6c-4479-b59c-20c5f03f0d7d,,,,ed51e34b-5159-4cc0-b3b0-b7b2913776bd,,,,false,ACTIVE,,,,,,,,PT11639075092210772100515,Gerhold - Green,UNAXAF0E,,,
BANK_ACCOUNT,3d05c916-d767-4543-97a0-af040429b279,,,,59df0ce8-2b45-4db3-a6cd-78839e5be208,,,,true,ACTIVE,,,,,,,,SE1801740004301375890957,Lowe and Sons,BGSLNG83,,,
BANK_ACCOUNT,3c1d2831-de29-429f-8720-c628164dbc05,,,,4b12d2c9-7191-4e59-80cd-80656952c443,,,,true,ACTIVE,,,,,,,,LI8510635684644956A60,"Purdy, Quigley and Boyle",DWDHCDVA,,,
BANK_ACCOUNT,93b2ae18-a206-4306-be36-85b3ce2dbdf0,,,,41b8e739-0d84-4447-9dca-75291eab8cef,,,,false,ACTIVE,,,,,,,,IR600700179006109046871695,Kozey LLC,MEFHWSY0,,,
BANK_ACCOUNT,999b3dc9-86a5-494c-9406-ec326f8ca667,,,,3567849f-f096-4e63-9361-373c3eade674,,,,false,ACTIVE,,,,,,,,ES8009600781790031045653,"Maggio, Thompson and Weissnat",RVZMVU0P4OY,,,
BANK_ACCOUNT,8a3b4b1d-55ba-48b7-a7bd-d0f28c2fc877,,,,2e7024d5-f4e3-431a-a114-8941f776a507,,,,false,ACTIVE,,,,,,,,BH95SASI58C031U13U937G,Heidenreich - Daugherty,LMERYTX0,,,
BANK_ACCOUNT,1ce2b6cd-4db7-4a76-9e0b-6753c281e3de,,,,b000dfc4-a666-4f2f-a2b3-04404a6e968d,,,,false,ACTIVE,,,,,,,,GB43MRWH00405620500302,Kassulke LLC,AZKGFKXJ,,,
BANK_ACCOUNT,3aef5304-0762-4e32-abf8-c5a7715ad88b,,,,6f35028c-2e87-4d9f-9db2-b637bc028e63,,,,false,ACTIVE,,,,,,,,SE6389240150289240074449,"Macejkovic, O'Connell and Thiel",CVRODZ02,,,
BANK_ACCOUNT,0c233edf-6477-44be-8df6-adb66061bbd2,,,,493d9bc5-c874-4e19-b039-89da493bbcc6,,,,false,ACTIVE,,,,,,,,CZ3070007907880015029533,Stanton LLC,HNZLNGULGEK,,,
BANK_ACCOUNT,4d634a68-5e74-4111-af38-b3adac3645e4,,,,1de759aa-eca6-47e0-ad28-17eeea5a6896,,,,false,ACTIVE,,,,,,,,PT10969069156005095990441,Fahey Group,ZYRPBJ63XXX,,,
BANK_ACCOUNT,d95b69a2-fe62-486e-8a99-21c89ccedc92,,,,80113621-0acd-451c-9471-2a2441cf3dfa,,,,false,ACTIVE,,,,,,,,LV78KFPCJ205BU1F4VD2C,Schumm and Sons,QDNKETE3V55,,,
BANK_ACCOUNT,9b4e2ab7-3c4b-4117-915f-649adc2e48d1,,,,977bec70-03a8-4ae0-8021-81b06ba55999,,,,false,ACTIVE,,,,,,,,LV24FEXML247939A08819,"Brakus, Bauch and Pfannerstill",YHSVAD01,,,
BANK_ACCOUNT,15868888-02d7-4d43-9f31-d0cef768e39e,,,,f22f98b8-df76-4eb1-802f-a1a226d36f2a,,,,true,ACTIVE,,,,,,,,BG86AWIX8001240460WF83,"Bruen, Herman and Harvey",JFPYAIRUZCT,,,
BANK_ACCOUNT,52da61e9-485a-4c92-b87d-9df7c6b683fa,,,,79910e9d-c39f-4c62-a250-7963806cc0df,,,,false,ACTIVE,,,,,,,,BA660203744205008780,Crooks Group,WASFZMRA,,,
BANK_ACCOUNT,1c933776-08a5-4596-bb06-22363e583e73,,,,3a842261-5660-469c-a7ee-8a72b39b7db2,,,,false,ACTIVE,,,,,,,,IT91Z050240040315287J657194,Nienow - Greenholt,TQVXYT9EXXX,,,
BANK_ACCOUNT,278f5826-91c0-42e2-8238-9373d068dde8,,,,977bec70-03a8-4ae0-8021-81b06ba55999,,,,true,ACTIVE,,,,,,,,BE60801005277006,"Hilll, Ziemann and Durgan",JIKHLYJB,,,
BANK_ACCOUNT,ad3a64df-7ec3-4c92-8c8e-4a21c8758728,,,,20e5a2f2-7482-4676-9660-4692f0c1e002,,,,true,ACTIVE,,,,,,,,XK982367529500399063,Abbott LLC,HEWJSKI6XXX,,,
BANK_ACCOUNT,fcd3f417-f175-4bb7-9531-ba110321463a,,,,81d6d99d-c9ad-4542-a90f-a276d7df721c,,,,true,ACTIVE,,,,,,,,DO08RQKZ62200213006337600821,Paucek Inc,EURLGTJE,,,
BANK_ACCOUNT,6d1a7cdb-cd78-4d78-b829-9b4aa56401e5,,,,ea354d34-66e9-44b8-9327-069900291e49,,,,false,ACTIVE,,,,,,,,GB73QFMN09100500099034,Boyle and Sons,FEBUAXE9,,,
BANK_ACCOUNT,12f960bf-1244-4ab3-beef-00c5ded908e8,,,,6f35028c-2e87-4d9f-9db2-b637bc028e63,,,,false,ACTIVE,,,,,,,,PS21GWDA000400517007746884006,Konopelski Inc,NDUTSI25,,,
BANK_ACCOUNT,89dfbdd0-6fe7-490b-a000-3fc94061cb17,,,,977bec70-03a8-4ae0-8021-81b06ba55999,,,,false,ACTIVE,,,,,,,,LV85MCDR5160J049M5478,"Lemke, Batz and Rohan",WDOXMWOEXXX,,,
BANK_ACCOUNT,84970a87-e2b1-4981-87d7-e5bd9547ca1a,,,,6894f1f2-f27d-4c0c-a219-7b972aa4acb3,,,,true,ACTIVE,,,,,,,,FR920888100872727X1Q6V86764,Zulauf LLC,WZYPECL5XXX,,,
BANK_ACCOUNT,b79f4125-a769-4ace-b941-8b4d60f29531,,,,c45553cf-e04b-4233-a3a5-26350675fcae,,,,false,ACTIVE,,,,,,,,DK0904620050950054,Lindgren and Sons,MWHSRUH0,,,
BANK_ACCOUNT,e0ac02d4-0846-41c2-8f60-944c06b5075d,,,,496d1ece-6fb4-44e4-9ab1-9a72fc89d367,,,,false,ACTIVE,,,,,,,,IT38I69964879592P642859M940,Smith Group,VBOMGPQE,,,
BANK_ACCOUNT,1468278d-7ae3-4d48-9f36-0fde482293ee,,,,abd08ed6-a3d4-47e8-b033-955c6e5980c0,,,,true,ACTIVE,,,,,,,,CZ8908028001205007590584,Friesen Group,SYWCTV6SO5T,,,
BANK_ACCOUNT,af36f6f7-aff3-44ac-aeae-ef278080d313,,,,ed51e34b-5159-4cc0-b3b0-b7b2913776bd,,,,true,ACTIVE,,,,,,,,SI21663421025007006,Franecki LLC,ERBSHN2RX8P,,,
BANK_ACCOUNT,8d24d973-87c5-40dc-92f8-1877848a0350,,,,48d3f296-4e90-4421-a63f-4fc196d3d88c,,,,true,ACTIVE,,,,,,,,RS30071047570090263542,"Donnelly, Bernier and Balistreri",NCVCCRKL,,,
BANK_ACCOUNT,5988c66c-74d2-42ac-b716-6a8e39be2534,,,,577801fc-a2ec-4215-ac2f-9ff2e251150e,,,,false,ACTIVE,,,,,,,,LU025759626S11408EE0,Okuneva - VonRueden,CHPUTRHD,,,
BANK_ACCOUNT,68b62622-ee32-4db4-b2ef-8ea029711064,,,,b953fc2c-0c1a-4e1a-80e0-ff5ed8231963,,,,true,ACTIVE,,,,,,,,NL92LEFI0010900095,"Dach, Lebsack and Jacobi",HGBOSLYS,,,
BANK_ACCOUNT,7899922a-8a98-4f6b-bf0f-72e53455f9e2,,,,b5cfa3a3-dd2d-4d75-a0a5-bc8155666f0a,,,,true,ACTIVE,,,,,,,,AL5902293003R809DS191432F0W8,"Price, Ernser and Shields",UATWDZSK,,,
BANK_ACCOUNT,3bad417f-1767-44e0-8370-76c7c82e726a,,,,4b12d2c9-7191-4e59-80cd-80656952c443,,,,false,ACTIVE,,,,,,,,SK1040442097855900598730,Jaskolski Inc,UIGXBGVL,,,
BANK_ACCOUNT,dc6d475d-da52-4b95-ad4e-de8728ad0b12,,,,e162080b-afdb-41b4-8f4f-66c0078d8d9e,,,,false,ACTIVE,,,,,,,,LI5060873676E81T47257,Gleason - Torp,VDKVPNY472Z,,,
BANK_ACCOUNT,eedd983c-419d-4720-a0d1-e1a6b28b4128,,,,48d3f296-4e90-4421-a63f-4fc196d3d88c,,,,false,ACTIVE,,,,,,,,GL5709968714149042,Turner - Walker,KVASCITM6DU,,,
BANK_ACCOUNT,42c7cbe6-3a4e-4cc9-9631-f2cd88a99d0b,,,,d96ba137-329b-47d6-85ed-d5aa2342e6c4,,,,false,ACTIVE,,,,,,,,BE19005410185330,Corkery LLC,ZWKFQAK9,,,
BANK_ACCOUNT,bbf1fac2-d903-4845-8a3f-617aea92c938,,,,59df0ce8-2b45-4db3-a6cd-78839e5be208,,,,false,ACTIVE,,,,,,,,LB562254X8717CI4793P91D6I001,"Kulas, Hilll and Abernathy",DUODSGCVXXX,,,
BANK_ACCOUNT,d14f1fe3-3349-41d1-bbb6-e465f7486a7c,,,,502eb4ff-4399-42cd-9bf9-34e472c4329c,,,,true,ACTIVE,,,,,,,,GI26MZIE76J67K8M3670146,McLaughlin - Rogahn,IMZGGLG6XXX,,,
BANK_ACCOUNT,ec1228c6-b07c-4bd0-8f38-d0d98eaf88cc,,,,3f8c22fa-c4db-4b00-a2cc-a6268544b7f7,,,,true,ACTIVE,,,,,,,,MU70ZUDM7155103105507802009UOG,"Von, Borer and Auer",MLJFCFGNT06,,,
BANK_ACCOUNT,cb1bb4ec-3a40-4b8a-98b5-b1d14349b4b6,,,,70418e97-b2a2-44cd-89db-485f50c21214,,,,false,ACTIVE,,,,,,,,NO7400979003121,Corwin and Sons,FTUZMUKL,,,
BANK_ACCOUNT,2148f3fa-66db-4ef9-a62a-1afef7c075f8,,,,a1e67214-d689-4177-847d-15863c25e1aa,,,,true,ACTIVE,,,,,,,,FR3461001410040CI086OI33V61,Kunze - Fisher,RKSGMSZDXXX,,,
BANK_ACCOUNT,6a5748b5-b2f2-4a68-b1f3-cdcad3c02e58,,,,6527b50a-b5e5-4703-a275-4c1488f393e6,,,,false,ACTIVE,,,,,,,,JO58CVUO0050086650320700460042,"Stracke, Hoeger and Blanda",MEESUG9S,,,
BANK_ACCOUNT,b3bf19f3-9fd4-4eb4-acb6-d71c21863177,,,,3db3f2dc-cdaa-4811-b692-c085d8e8ae70,,,,false,ACTIVE,,,,,,,,XK450278023006690888,Roob - DuBuque,OJEJGMDRXXX,,,
BANK_ACCOUNT,a7b1cd52-7f6e-4da8-95b2-5fd65ad977c1,,,,ea354d34-66e9-44b8-9327-069900291e49,,,,false,ACTIVE,,,,,,,,AZ66SSUA11033356891465461162,Boehm - Brown,RHJSVAA8,,,
BANK_ACCOUNT,f2cce0fb-ecf6-437c-bc94-569260e37fce,,,,d683d6b8-b03e-4aee-83c3-d606ce6a1895,,,,true,ACTIVE,,,,,,,,MD438302X0DG57667H967856,Jenkins - Predovic,CFLDES6WXXX,,,
BANK_ACCOUNT,a6ed9b3f-e7f7-4432-8979-cb5d93cf1a52,,,,94117c37-1bb0-4109-abdc-502e9af34ca9,,,,true,ACTIVE,,,,,,,,MK172439556E966I832,"Marks, Toy and Kreiger",UGVOCY73,,,
BANK_ACCOUNT,bab2e72d-4da3-4615-9bb4-a847b82d1acf,,,,3f7190b7-0ca4-4e04-9cf0-9aa0f61e1191,,,,false,ACTIVE,,,,,,,,IT61Y9017007003BS63U909443P,"Kautzer, Stamm and Boehm",GJVCMGSWXXX,,,
BANK_ACCOUNT,c2ea6a13-6c3d-48d8-827e-dfc706f4411a,,,,bcbf2565-bcf5-4a9c-a6ec-356a8dccbac3,,,,false,ACTIVE,,,,,,,,TN9703792429602770036889,Breitenberg Group,RGUPKG6VXXX,,,
BANK_ACCOUNT,5105fda1-a780-4aad-8c82-1b82217da188,,,,70418e97-b2a2-44cd-89db-485f50c21214,,,,false,ACTIVE,,,,,,,,FI3300952708062005,Boehm Inc,BWRJLSVK,,,
BANK_ACCOUNT,38f76f0a-f14d-434e-9023-0860ca06dd00,,,,6926c80a-ad8e-4b61-9fed-a94158156b46,,,,true,ACTIVE,,,,,,,,AT550308020050111108,Gutmann - DuBuque,SISJDO14,,,
BANK_ACCOUNT,950389e4-1501-4246-8476-b25a9d8721ba,,,,03c9c5dc-882c-4fdb-9ef5-19c87a3b5f51,,,,false,ACTIVE,,,,,,,,BR6420032009689196097806050R9,MacGyver Group,IDEYNR0362V,,,
BANK_ACCOUNT,5f52376e-1f6c-44c6-8bd6-5ad25241fc27,,,,ea354d34-66e9-44b8-9327-069900291e49,,,,false,ACTIVE,,,,,,,,AE037920028120500190046,Reilly Group,JHMXMHKYNYW,,,
BANK_ACCOUNT,a0823a77-ab6e-4d41-b394-fe280d557cbc,,,,95c3e2a6-736d-42ea-8106-f390e6cfd4c5,,,,false,ACTIVE,,,,,,,,XK923163170630243034,Sipes - Beer,YEZQPG0NXXX,,,
BANK_ACCOUNT,65550464-9912-4293-8ea2-9ff324e3fff8,,,,d96ba137-329b-47d6-85ed-d5aa2342e6c4,,,,true,ACTIVE,,,,,,,,GL4618600614366344,Goodwin and Sons,NFJPCAOP,,,
BANK_ACCOUNT,f58f1820-23b4-442f-8122-a1c30d0ae815,,,,2b31880b-cc45-4e78-929c-6fbb53d062f3,,,,false,ACTIVE,,,,,,,,GL9141520095423021,Will - White,PJYZEHKBVRU,,,
BANK_ACCOUNT,7baf121b-e4fd-4603-9f1d-3d65fb01de6f,,,,b80822ff-e1fe-4456-8c60-96c854cc5836,,,,true,ACTIVE,,,,,,,,GT75C52857RW3259928O840171XT,Connelly - Runte,AUNENGLHXXX,,,
BANK_ACCOUNT,a3a4a6f8-d9d2-44fb-95ee-daf51f985ced,,,,052bb836-c75d-49ad-bed4-b83730e084f2,,,,false,ACTIVE,,,,,,,,SI82090215006384000,"Mraz, Gibson and Kris",MPOJCGL7XXX,,,
BANK_ACCOUNT,30b7eb68-11f3-4015-a430-6794413f810d,,,,e162080b-afdb-41b4-8f4f-66c0078d8d9e,,,,true,ACTIVE,,,,,,,,KZ89483964628336H074,Mertz Group,BAVBLRVTXXX,,,
BANK_ACCOUNT,450a5160-ad75-489e-8804-9a5b5ba5f27a,,,,5e741891-20b4-451e-ad71-51585a5dc09a,,,,false,ACTIVE,,,,,,,,PT07538007499309200900346,Bins Group,PPGBTWRD,,,
BANK_ACCOUNT,28ac7cc3-4697-461d-96f8-a3a959d95854,,,,5faba26e-60f0-4319-9e8d-e8548877c0d9,,,,false,ACTIVE,,,,,,,,NO4600680001222,"Murphy, Shields and Moore",MZRUSLBZ,,,
BANK_ACCOUNT,f2958f82-6597-465b-8f6d-1a780f443cf9,,,,977bec70-03a8-4ae0-8021-81b06ba55999,,,,false,ACTIVE,,,,,,,,GL6450767085267489,Huel - Konopelski,SGVFHM8E,,,
BANK_ACCOUNT,390c755c-985c-4e92-b678-1f51b6bc7456,,,,da9991e3-27f3-4f10-9581-36f8e0b2de36,,,,false,ACTIVE,,,,,,,,FR9366300400859M60884099767,Barrows - Torp,LGSHCNR7XXX,,,
BANK_ACCOUNT,20b050d0-10e0-44f6-8e18-fcd07199065d,,,,b79fec52-e4b1-41d6-a05c-965f559fd32e,,,,false,ACTIVE,,,,,,,,GI28UJSN590FS8357479723,Kozey Group,TMCBBJIM,,,
BANK_ACCOUNT,5a1c255c-9f52-4548-ae9a-14b39713e67b,,,,ea354d34-66e9-44b8-9327-069900291e49,,,,false,ACTIVE,,,,,,,,PL24145007022204700700583461,Heller and Sons,LVFKBWNZ21P,,,
BANK_ACCOUNT,fa9b9913-3df3-43e8-a7e3-2067ccf1e13c,,,,d4adc923-0257-49b4-9aeb-fac84fa36478,,,,true,ACTIVE,,,,,,,,SK3311474107170151020894,"Labadie, Larson and Adams",IVOWPYY8XXX,,,
BANK_ACCOUNT,017457b8-275c-40ce-ba82-aee0f88fe75e,,,,ed51e34b-5159-4cc0-b3b0-b7b2913776bd,,,,false,ACTIVE,,,,,,,,PK30XBHT0210602010104350,Bashirian - Franey,GCKLESSBXXX,,,
BANK_ACCOUNT,5f25ca6b-6ff9-4319-9e91-201442822504,,,,d9176286-8e21-4150-a660-51e470862f3e,,,,true,ACTIVE,,,,,,,,SM29F800500752977518171L314,"Stracke, Lang and Reichert",GLHWTMWJCC2,,,
TRANSACTION,35d7e1f8-06f1-4e65-948c-2d94b51e94cf,,,,,,,,,PENDING,,,,,,,,,,,00c94e28-d1aa-4829-b1f0-f4693d33f84f,9e44379d-6ec3-432a-94fa-5d8d04cbd783,1557.35
TRANSACTION,16ca957d-64ff-456a-a20c-1c78463cf222,,,,,,,,,COMPLETED,,,,,,,,,,,cd337a17-23c7-45fa-8665-23aa6cd48045,715f6d36-f15e-4371-9a95-b13981a04243,1546.28
TRANSACTION,0b8dc0c1-b465-4b83-8770-91139e110dff,,,,,,,,,FAILED,,,,,,,,,,,bbe3d613-10c8-4f51-99c4-52caf754605f,e04d2578-e118-4d44-8cdb-ccdf3d37532f,1394.92
TRANSACTION,b22a38ce-5f06-485b-89a3-f137a3913e0a,,,,,,,,,COMPLETED,,,,,,,,,,,b82e28cf-21d8-497b-b07d-dd25a552a771,1d020642-5464-4ef8-9b85-575cd3c88c65,2485.75
TRANSACTION,158a9cc0-434a-4bfd-b29f-f5b8cc2bd44d,,,,,,,,,REFUNDED,,,,,,,,,,,39aaf488-28c2-47f6-92b6-518a970b5286,1c933776-08a5-4596-bb06-22363e583e73,4314.45
TRANSACTION,da61a2a2-ad9a-4d52-99b1-bba92bf05905,,,,,,,,,FAILED,,,,,,,,,,,a11b6fee-deca-491f-b1cb-f5654313fab1,aa49dc2b-730b-430e-b945-4aa1510325ae,2052.05
TRANSACTION,e8770a8b-2672-421e-91bb-c50e6a1b34a3,,,,,,,,,FAILED,,,,,,,,,,,345d3013-81ad-42ab-8165-b968273e67d7,ec1228c6-b07c-4bd0-8f38-d0d98eaf88cc,4851.96
TRANSACTION,513405ef-ca33-4013-8c00-f42a68e5d418,,,,,,,,,FAILED,,,,,,,,,,,e282ce93-1fa5-4200-83b3-9434177990d9,9e44379d-6ec3-432a-94fa-5d8d04cbd783,744.01
TRANSACTION,d20ae7a2-7ebb-45ec-b8e4-3e9cacf530cb,,,,,,,,,FAILED,,,,,,,,,,,5604573c-bd91-4f8b-aa69-f9c2fbb72b0b,450a5160-ad75-489e-8804-9a5b5ba5f27a,3311.90
TRANSACTION,7197a18a-8954-41b2-a97e-81b926c44eb7,,,,,,,,,FAILED,,,,,,,,,,,c33e9da1-fbab-462e-ba26-ba1f932465c2,b3bf19f3-9fd4-4eb4-acb6-d71c21863177,3703.08
TRANSACTION,8c24f62f-7da7-4a04-9c0f-8460b324344c,,,,,,,,,COMPLETED,,,,,,,,,,,c33e9da1-fbab-462e-ba26-ba1f932465c2,2ac968a8-5439-445a-a5df-9608d39d0ed6,112.26
TRANSACTION,815accbd-b0ed-47fb-96f7-e9e05db0306a,,,,,,,,,REFUNDED,,,,,,,,,,,ee34c2fa-b0e1-4a95-9907-d4860efcb7b9,b79f4125-a769-4ace-b941-8b4d60f29531,2143.63
TRANSACTION,8509fbe8-6698-45f7-929b-8283df0fa664,,,,,,,,,PENDING,,,,,,,,,,,c5439b55-3c10-4903-b214-e5eaf9b33bdd,da2dc2b3-6a19-4daf-8e3a-caf8a55be335,3804.30
TRANSACTION,447f7072-ab0c-4541-bd92-93174ae51e7f,,,,,,,,,FAILED,,,,,,,,,,,eb7a0e51-8ad1-4576-a2f5-3cf1c28ed540,c3f0f32b-b83e-45d0-b4cc-1bb1f9e892f2,593.46
TRANSACTION,1b9036f7-76e8-44fc-ab55-dbdbbec561c9,,,,,,,,,REFUNDED,,,,,,,,,,,6a48f80f-7098-4405-a451-f87b9613bf6c,93dd646e-9475-4207-a47d-5bdbe36a7d92,1377.02
TRANSACTION,23b38228-5631-4d2e-8303-4c9dbabe87c8,,,,,,,,,REFUNDED,,,,,,,,,,,df6f1389-729c-4921-adef-45691f6d9d52,0679fdf1-addc-41b0-8cfd-6e7afb7e0bad,1060.95
TRANSACTION,f0f52263-cfd6-4c08-b02d-1bdca4aec54e,,,,,,,,,COMPLETED,,,,,,,,,,,6752f54b-9df7-4b80-a50d-00e12eea5b74,cbec5202-9f86-4adf-8fb9-e540f5facead,1687.36
TRANSACTION,e96d1332-f758-460c-98d5-9f31cfb6cde6,,,,,,,,,COMPLETED,,,,,,,,,,,7690b0b6-2b75-40e1-bbea-4c4209d7f2a4,38f76f0a-f14d-434e-9023-0860ca06dd00,3411.71
TRANSACTION,ad840f85-f42a-40d1-a42a-701a7fccc5b0,,,,,,,,,PENDING,,,,,,,,,,,cd1bef1e-77ee-4f04-90d7-21ef795334a8,76384230-fc26-4f4a-834a-33d472f8b160,1180.06
TRANSACTION,9dcfaaac-1170-45ee-a86d-4c0093c87f7c,,,,,,,,,COMPLETED,,,,,,,,,,,a11b6fee-deca-491f-b1cb-f5654313fab1,f58f1820-23b4-442f-8122-a1c30d0ae815,4674.46
TRANSACTION,3ec3c5e7-618a-4341-8b36-811d2267711e,,,,,,,,,FAILED,,,,,,,,,,,5009b47e-5a7a-4fd5-92c2-e3192eb852bf,ab403cae-fc7d-4c22-909e-78bba12c861e,4428.99
TRANSACTION,c3433b8f-9c47-4e38-b2b4-0eaa9802a88b,,,,,,,,,FAILED,,,,,,,,,,,7fb15829-4ade-4c5c-98c4-19f5cc109fae,6c1e8bb2-1797-432c-be69-f7e950570434,4198.10
TRANSACTION,9739c0ec-708d-4b94-9cfd-350683548460,,,,,,,,,COMPLETED,,,,,,,,,,,9a61d06d-ee23-4b4b-9dcc-3e55757e961a,fa9b9913-3df3-43e8-a7e3-2067ccf1e13c,2579.21
TRANSACTION,04266b3e-df13-4186-9242-2ff858b95d41,,,,,,,,,PENDING,,,,,,,,,,,17afbb9f-1ab3-4794-8cbb-03c2dfb3fe7d,525cc4ea-458d-4bcf-909d-1a403b0acda4,2372.75
TRANSACTION,5b2537ea-7362-4aec-a597-dfc4e8cec8d1,,,,,,,,,FAILED,,,,,,,,,,,410c0c95-d7e6-41db-ab61-e81e6f7f287c,3bdeb792-1ee3-4e67-9045-5f9ca2d89e0e,889.58
TRANSACTION,b1b8792b-abe6-427f-9136-752b750bda68,,,,,,,,,FAILED,,,,,,,,,,,df6f1389-729c-4921-adef-45691f6d9d52,bb9f6ad2-cf0a-4962-ae0a-c80fdf0957d0,706.01
TRANSACTION,275b5f2b-9e3a-4270-bca2-dc9dcd68c1ee,,,,,,,,,COMPLETED,,,,,,,,,,,4991b71d-f917-4770-8779-7131a94b8507,b605709f-4b7d-4c8d-a202-b0b40d61ae20,149.99
TRANSACTION,aa7459ca-e560-44ac-8f44-d56dcbc2d51b,,,,,,,,,COMPLETED,,,,,,,,,,,41a12e98-5343-4d43-9d15-94647c3dba57,ecb9bfa0-70b1-4633-829e-644653e4d483,2841.69
TRANSACTION,21bfb3cf-674b-4466-bcaa-bd4159dfcd13,,,,,,,,,FAILED,,,,,,,,,,,657019c0-cb32-4a52-bcdb-872b06e7c30b,6a5748b5-b2f2-4a68-b1f3-cdcad3c02e58,1441.47
TRANSACTION,79b2140d-2dd1-4dcd-81e0-0cb3762f7221,,,,,,,,,REFUNDED,,,,,,,,,,,68ce6a62-de6b-4e0e-aabd-9eacdd1ea9f7,3fcbdbcd-0712-4d1a-b80a-26be0f1ec18e,380.79
TRANSACTION,cd6a2891-b43a-4a2f-802b-0fc0530da0d9,,,,,,,,,REFUNDED,,,,,,,,,,,3f24ecb4-52a5-465f-9c64-5e82c5fd1089,81e71999-482b-4172-9ef6-12d464a73761,3574.43
TRANSACTION,e5d3479f-1f7e-4a75-a4eb-03c35ef3fb3e,,,,,,,,,COMPLETED,,,,,,,,,,,657019c0-cb32-4a52-bcdb-872b06e7c30b,12f960bf-1244-4ab3-beef-00c5ded908e8,1268.75
TRANSACTION,b9b99c11-c1f2-4d35-a5af-7ffb6031562b,,,,,,,,,COMPLETED,,,,,,,,,,,d085c639-b5a5-4800-9563-10bd550eb9dc,aebae9bc-60b4-4a30-8ffa-bb8d91c955cd,1371.70
TRANSACTION,e5df1748-111c-4a8d-95dd-503a119dd4f6,,,,,,,,,FAILED,,,,,,,,,,,6b2a4fb9-9693-4aa6-9313-6c4d88fb3d79,dc7d7e0d-bba0-470e-bdb1-3360ba46bc19,4111.59
TRANSACTION,80ea2718-3aa5-4401-b042-bc108c6aadb4,,,,,,,,,COMPLETED,,,,,,,,,,,c1c152e0-a2b2-4dc3-8cc0-818001e8920c,cbd83dc1-8c84-4196-8536-027c859a571a,1522.22
TRANSACTION,44218269-d88b-49d3-b7fe-cfa253f5c002,,,,,,,,,PENDING,,,,,,,,,,,bcbd136a-5ba2-409f-b939-4d417d36498f,292343e4-0632-4d98-be77-a75fe9d0f921,2766.22
TRANSACTION,c94ee5ed-07ef-4d66-ac39-75c82deb1ecf,,,,,,,,,PENDING,,,,,,,,,,,2b04f8f3-6d61-4800-bdda-5220535238ad,67f0ead4-4170-49bb-85b4-f991340f8404,4090.63
